qaccver	qlen	saccver	slen	evalue	score	bitscore	pident	ppos	length	gapopen	qstart	qend	sstart	send	sframe	staxid	ssciname	scomname	stitle
HERV4_I_3-Gag_p30-216-419	531	AC270133.1	173422	0.0	1247	484	67.742	77.15	372	6	2	366	140618	141709	2	9606	Homo sapiens	human	Homo sapiens BAC clone VMRC59-444E5 from chromosome unknown, complete sequence
HERV4_I_3-Gag_p30-216-419	531	AC270133.1	173422	0.0	507	199	66.026	71.79	156	0	364	519	141703	142170	1	9606	Homo sapiens	human	Homo sapiens BAC clone VMRC59-444E5 from chromosome unknown, complete sequence
HERV4_I_3-Gag_p30-216-419	531	AC270133.1	173422	1.90e-11	196	80.1	71.698	79.25	53	0	479	531	142047	142205	3	9606	Homo sapiens	human	Homo sapiens BAC clone VMRC59-444E5 from chromosome unknown, complete sequence
HERV4_I_3-Gag_p30-216-419	531	AC270133.1	173422	5.96e-06	103	44.3	40.909	63.64	44	0	350	393	132723	132854	3	9606	Homo sapiens	human	Homo sapiens BAC clone VMRC59-444E5 from chromosome unknown, complete sequence
HERV4_I_3-Gag_p30-216-419	531	AC270133.1	173422	5.96e-06	87	38.1	66.667	74.07	27	0	395	421	132857	132937	2	9606	Homo sapiens	human	Homo sapiens BAC clone VMRC59-444E5 from chromosome unknown, complete sequence
HERV4_I_3-Gag_p30-216-419	531	AC270133.1	173422	3.49e-05	144	60.1	44.615	60.00	65	1	48	112	132106	132297	1	9606	Homo sapiens	human	Homo sapiens BAC clone VMRC59-444E5 from chromosome unknown, complete sequence
HERV4_I_3-Gag_p30-216-419	531	AP000943.5	192299	0.0	1247	484	67.742	77.15	372	6	2	366	154707	155798	3	9606	Homo sapiens	human	Homo sapiens genomic DNA, chromosome 11 clone:RP11-867G2, complete sequence
HERV4_I_3-Gag_p30-216-419	531	AP000943.5	192299	0.0	507	199	66.026	71.79	156	0	364	519	155792	156259	2	9606	Homo sapiens	human	Homo sapiens genomic DNA, chromosome 11 clone:RP11-867G2, complete sequence
HERV4_I_3-Gag_p30-216-419	531	AP000943.5	192299	1.90e-11	196	80.1	71.698	79.25	53	0	479	531	156136	156294	1	9606	Homo sapiens	human	Homo sapiens genomic DNA, chromosome 11 clone:RP11-867G2, complete sequence
HERV4_I_3-Gag_p30-216-419	531	AP000943.5	192299	1.98e-05	103	44.3	40.909	63.64	44	0	350	393	146808	146939	3	9606	Homo sapiens	human	Homo sapiens genomic DNA, chromosome 11 clone:RP11-867G2, complete sequence
HERV4_I_3-Gag_p30-216-419	531	AP000943.5	192299	1.98e-05	82	36.2	62.963	70.37	27	0	395	421	146942	147022	2	9606	Homo sapiens	human	Homo sapiens genomic DNA, chromosome 11 clone:RP11-867G2, complete sequence
HERV4_I_3-Gag_p30-216-419	531	AP000943.5	192299	3.49e-05	144	60.1	44.615	60.00	65	1	48	112	146191	146382	1	9606	Homo sapiens	human	Homo sapiens genomic DNA, chromosome 11 clone:RP11-867G2, complete sequence
HERV4_I_3-Gag_p30-216-419	531	AP002376.4	161406	0.0	1247	484	67.742	77.15	372	6	2	366	23889	24980	3	9606	Homo sapiens	human	Homo sapiens genomic DNA, chromosome 11 clone:RP11-349I16, complete sequence
HERV4_I_3-Gag_p30-216-419	531	AP002376.4	161406	0.0	507	199	66.026	71.79	156	0	364	519	24974	25441	2	9606	Homo sapiens	human	Homo sapiens genomic DNA, chromosome 11 clone:RP11-349I16, complete sequence
HERV4_I_3-Gag_p30-216-419	531	AP002376.4	161406	1.90e-11	196	80.1	71.698	79.25	53	0	479	531	25318	25476	1	9606	Homo sapiens	human	Homo sapiens genomic DNA, chromosome 11 clone:RP11-349I16, complete sequence
HERV4_I_3-Gag_p30-216-419	531	AP002376.4	161406	4.65e-06	103	44.3	40.909	63.64	44	0	350	393	15993	16124	3	9606	Homo sapiens	human	Homo sapiens genomic DNA, chromosome 11 clone:RP11-349I16, complete sequence
HERV4_I_3-Gag_p30-216-419	531	AP002376.4	161406	4.65e-06	88	38.5	66.667	74.07	27	0	395	421	16127	16207	2	9606	Homo sapiens	human	Homo sapiens genomic DNA, chromosome 11 clone:RP11-349I16, complete sequence
HERV4_I_3-Gag_p30-216-419	531	AP002376.4	161406	3.48e-05	144	60.1	44.615	60.00	65	1	48	112	15376	15567	1	9606	Homo sapiens	human	Homo sapiens genomic DNA, chromosome 11 clone:RP11-349I16, complete sequence
HERV4_I_3-Gag_p30-216-419	531	XR_001492287.1	8744	0.0	1114	433	81.712	89.49	257	1	174	430	5684	4917	-1	9541	Macaca fascicularis	crab-eating macaque	PREDICTED: Macaca fascicularis uncharacterized LOC102139805 (LOC102139805), ncRNA
HERV4_I_3-Gag_p30-216-419	531	XR_001492287.1	8744	0.0	472	186	75.385	78.46	130	3	25	153	6103	5738	-2	9541	Macaca fascicularis	crab-eating macaque	PREDICTED: Macaca fascicularis uncharacterized LOC102139805 (LOC102139805), ncRNA
HERV4_I_3-Gag_p30-216-419	531	XR_001492287.1	8744	0.0	380	150	75.000	83.33	96	0	436	531	4903	4616	-2	9541	Macaca fascicularis	crab-eating macaque	PREDICTED: Macaca fascicularis uncharacterized LOC102139805 (LOC102139805), ncRNA
HERV4_I_3-Gag_p30-216-419	531	XR_001492287.1	8744	0.0	109	46.6	95.652	95.65	23	0	1	23	6174	6106	-3	9541	Macaca fascicularis	crab-eating macaque	PREDICTED: Macaca fascicularis uncharacterized LOC102139805 (LOC102139805), ncRNA
HERV4_I_3-Gag_p30-216-419	531	AL023799.5	93705	0.0	1026	399	83.550	88.31	231	0	198	428	72248	72940	2	9606	Homo sapiens	human	Human DNA sequence from clone RP3-322P7 on chromosome Xq25-26.2, complete sequence
HERV4_I_3-Gag_p30-216-419	531	AL023799.5	93705	0.0	439	173	80.000	89.52	105	0	427	531	72936	73250	3	9606	Homo sapiens	human	Human DNA sequence from clone RP3-322P7 on chromosome Xq25-26.2, complete sequence
HERV4_I_3-Gag_p30-216-419	531	AL023799.5	93705	0.0	327	130	75.439	78.95	114	0	84	197	71911	72252	1	9606	Homo sapiens	human	Human DNA sequence from clone RP3-322P7 on chromosome Xq25-26.2, complete sequence
HERV4_I_3-Gag_p30-216-419	531	AL023799.5	93705	3.02e-13	211	85.9	32.749	49.12	171	5	348	509	69125	69583	2	9606	Homo sapiens	human	Human DNA sequence from clone RP3-322P7 on chromosome Xq25-26.2, complete sequence
HERV4_I_3-Gag_p30-216-419	531	AL023799.5	93705	1.17e-12	206	84.0	45.902	55.74	122	3	8	127	71691	72041	3	9606	Homo sapiens	human	Human DNA sequence from clone RP3-322P7 on chromosome Xq25-26.2, complete sequence
HERV4_I_3-Gag_p30-216-419	531	AL023799.5	93705	0.006	125	52.8	41.538	58.46	65	1	48	112	68522	68713	2	9606	Homo sapiens	human	Human DNA sequence from clone RP3-322P7 on chromosome Xq25-26.2, complete sequence
HERV4_I_3-Gag_p30-216-419	531	AL023799.5	93705	4.5	100	43.1	43.077	60.00	65	3	182	239	68954	69148	2	9606	Homo sapiens	human	Human DNA sequence from clone RP3-322P7 on chromosome Xq25-26.2, complete sequence
HERV4_I_3-Gag_p30-216-419	531	XR_004666680.1	6504	0.0	818	319	92.262	94.64	168	0	175	342	1119	1622	3	9597	Pan paniscus	pygmy chimpanzee	PREDICTED: Pan paniscus uncharacterized LOC117976101 (LOC117976101), ncRNA
HERV4_I_3-Gag_p30-216-419	531	XR_004666680.1	6504	0.0	816	318	83.069	87.30	189	1	343	531	1619	2182	2	9597	Pan paniscus	pygmy chimpanzee	PREDICTED: Pan paniscus uncharacterized LOC117976101 (LOC117976101), ncRNA
HERV4_I_3-Gag_p30-216-419	531	XR_004666680.1	6504	0.0	518	204	75.524	80.42	143	3	12	153	658	1062	1	9597	Pan paniscus	pygmy chimpanzee	PREDICTED: Pan paniscus uncharacterized LOC117976101 (LOC117976101), ncRNA
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	0.0	818	319	92.262	94.64	168	0	175	342	70007586	70008089	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	0.0	817	319	82.540	87.83	189	1	343	531	70008086	70008649	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	0.0	581	228	77.922	81.82	154	3	1	153	70007092	70007529	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	1.75e-50	505	199	38.682	55.01	349	14	179	509	21425084	21426085	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	2.04e-46	386	153	36.992	51.22	246	5	38	277	31650923	31651585	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	2.04e-46	158	65.5	38.889	53.33	90	1	295	384	31651671	31651931	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	5.82e-43	411	162	37.805	53.66	246	2	190	425	47266122	47265385	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	5.82e-43	103	44.3	33.784	44.59	74	2	450	520	47265319	47265113	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	5.62e-38	408	161	35.390	47.08	308	7	37	325	25166882	25166046	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	1.36e-33	223	90.5	53.659	69.51	82	0	344	425	35603128	35602883	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	1.36e-33	209	85.1	32.237	46.71	152	1	196	338	35603601	35603146	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	7.25e-29	253	102	33.333	50.00	180	2	198	367	72752705	72753244	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	7.25e-29	92	40.0	52.941	67.65	34	0	365	398	72753232	72753333	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	7.25e-29	86	37.7	30.645	45.16	124	4	395	513	72753321	72753662	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	8.32e-27	321	128	42.604	57.99	169	4	348	509	54648164	54648649	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	1.11e-24	304	121	30.422	45.18	332	6	198	501	69085182	69086159	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	2.95e-23	219	89.0	40.741	59.26	108	0	299	406	25305280	25305603	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	2.95e-23	122	51.6	31.624	46.15	117	4	402	513	25305588	25305908	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	8.91e-21	272	109	48.739	60.50	119	2	39	148	72752287	72752643	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	2.35e-20	269	108	54.651	69.77	86	0	37	122	25304201	25304458	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	7.34e-20	265	106	35.849	52.36	212	7	308	506	25166118	25165519	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	2.07e-18	253	102	41.667	56.82	132	3	27	152	35604044	35603658	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	1.85e-15	157	65.1	35.484	50.00	124	5	395	509	81614804	81615121	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	1.85e-15	117	49.7	45.652	69.57	46	0	348	393	81614664	81614801	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	3.87e-15	147	61.2	33.065	46.77	124	5	395	509	15533033	15533350	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	3.87e-15	123	52.0	45.652	69.57	46	0	348	393	15532893	15533030	3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	1.75e-14	221	89.7	35.043	47.01	234	9	26	235	81613996	81614667	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
HERV4_I_3-Gag_p30-216-419	531	CP034493.1	82521392	1.95e-14	156	64.7	36.923	50.77	130	7	395	515	63373039	63373398	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 15
