qaccver	qlen	saccver	slen	evalue	score	bitscore	pident	ppos	length	gapopen	qstart	qend	sstart	send	sframe	staxid	ssciname	scomname	stitle
HERVK22I_1-Gag_p24-189-379	518	AC153317.3	202271	0.0	1869	724	84.805	88.91	487	2	32	518	127556	129010	2	33548	Colobus guereza	mantled guereza	Colobus guereza clone CH272-362P12, complete sequence
HERVK22I_1-Gag_p24-189-379	518	AC148668.1	168263	0.0	1747	677	82.857	90.33	455	1	65	518	141352	142716	1	9544	Macaca mulatta	Rhesus monkey	Macaca mulatta Major Histocompatibility Complex BAC MMU038L02, complete sequence
HERVK22I_1-Gag_p24-189-379	518	AC148668.1	168263	1.76e-13	213	86.7	66.667	74.24	66	0	2	67	141164	141361	2	9544	Macaca mulatta	Rhesus monkey	Macaca mulatta Major Histocompatibility Complex BAC MMU038L02, complete sequence
HERVK22I_1-Gag_p24-189-379	518	AC129623.4	133581	0.0	1670	647	80.000	84.14	435	0	2	436	53024	54328	2	9606	Homo sapiens	human	Homo sapiens 12 BAC CTD-2107C6 (Cal Tech Human BAC Library D) complete sequence
HERVK22I_1-Gag_p24-189-379	518	AP023478.1	77846715	0.0	1667	646	79.540	83.91	435	0	2	436	26836186	26834882	-3	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 18, nearly complete genome
HERVK22I_1-Gag_p24-189-379	518	AP023478.1	77846715	7.13e-112	620	243	81.022	92.70	137	0	141	277	52063103	52062693	-2	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 18, nearly complete genome
HERVK22I_1-Gag_p24-189-379	518	AP023478.1	77846715	7.13e-112	491	193	89.720	92.52	107	0	1	107	52063527	52063207	-1	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 18, nearly complete genome
HERVK22I_1-Gag_p24-189-379	518	AP023478.1	77846715	1.41e-07	163	67.4	41.096	63.01	73	0	27	99	61328265	61328047	-1	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 18, nearly complete genome
HERVK22I_1-Gag_p24-189-379	518	AP023478.1	77846715	5.11e-04	134	56.2	76.471	79.41	34	0	141	174	50347283	50347182	-2	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 18, nearly complete genome
HERVK22I_1-Gag_p24-189-379	518	AP023478.1	77846715	0.052	117	49.7	51.111	60.00	45	0	19	63	71851391	71851257	-2	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 18, nearly complete genome
HERVK22I_1-Gag_p24-189-379	518	NG_054895.1	131065	0.0	1664	645	80.346	85.96	463	1	1	463	107533	106148	-1	9606	Homo sapiens	human	Homo sapiens cysteine rich hydrophobic domain 1 (CHIC1), RefSeqGene on chromosome X
