qaccver	qlen	saccver	slen	evalue	score	bitscore	pident	ppos	length	gapopen	qstart	qend	sstart	send	sframe	staxid	ssciname	scomname	stitle
XP_016884742.1-PNMA-1-322	448	AB384327.1	1385	0.0	2191	848	100.000	100.00	448	0	1	448	28	1371	1	32630	synthetic construct	synthetic construct	Synthetic construct DNA, clone: pF1KSDA1934, Homo sapiens PNMA5 gene for paraneoplastic antigen like 5, complete cds, without stop codon, in Flexi system
XP_016884742.1-PNMA-1-322	448	NM_052926.3	3196	0.0	2188	847	100.000	100.00	448	0	1	448	422	1765	2	9606	Homo sapiens	human	Homo sapiens PNMA family member 5 (PNMA5), transcript variant 3, mRNA
XP_016884742.1-PNMA-1-322	448	NM_001184924.2	3188	0.0	2188	847	100.000	100.00	448	0	1	448	414	1757	3	9606	Homo sapiens	human	Homo sapiens PNMA family member 5 (PNMA5), transcript variant 4, mRNA
XP_016884742.1-PNMA-1-322	448	NG_021341.2	12304	0.0	2188	847	100.000	100.00	448	0	1	448	7530	8873	3	9606	Homo sapiens	human	Homo sapiens PNMA family member 5 (PNMA5), RefSeqGene on chromosome X
XP_016884742.1-PNMA-1-322	448	XM_017029253.1	3175	0.0	2188	847	100.000	100.00	448	0	1	448	404	1747	2	9606	Homo sapiens	human	PREDICTED: Homo sapiens PNMA family member 5 (PNMA5), transcript variant X2, mRNA
XP_016884742.1-PNMA-1-322	448	XM_017029252.1	3513	0.0	2188	847	100.000	100.00	448	0	1	448	742	2085	1	9606	Homo sapiens	human	PREDICTED: Homo sapiens PNMA family member 5 (PNMA5), transcript variant X1, mRNA
XP_016884742.1-PNMA-1-322	448	AK295446.1	2061	0.0	2188	847	100.000	100.00	448	0	1	448	304	1647	1	9606	Homo sapiens	human	Homo sapiens cDNA FLJ50059 complete cds, weakly similar to Paraneoplastic antigen Ma1 homolog
XP_016884742.1-PNMA-1-322	448	NM_001103151.1	3118	0.0	2188	847	100.000	100.00	448	0	1	448	340	1683	1	9606	Homo sapiens	human	Homo sapiens PNMA family member 5 (PNMA5), transcript variant 1, mRNA
XP_016884742.1-PNMA-1-322	448	NM_001103150.1	3218	0.0	2188	847	100.000	100.00	448	0	1	448	440	1783	2	9606	Homo sapiens	human	Homo sapiens PNMA family member 5 (PNMA5), transcript variant 2, mRNA
XP_016884742.1-PNMA-1-322	448	BC101113.1	2577	0.0	2188	847	100.000	100.00	448	0	1	448	270	1613	3	9606	Homo sapiens	human	Homo sapiens paraneoplastic antigen like 5, mRNA (cDNA clone MGC:119692 IMAGE:40011827), complete cds
XP_016884742.1-PNMA-1-322	448	BC101111.1	2591	0.0	2188	847	100.000	100.00	448	0	1	448	284	1627	2	9606	Homo sapiens	human	Homo sapiens paraneoplastic antigen like 5, mRNA (cDNA clone MGC:119690 IMAGE:40011824), complete cds
XP_016884742.1-PNMA-1-322	448	U82671.5	324604	0.0	2188	847	100.000	100.00	448	0	1	448	280357	279014	-1	9606	Homo sapiens	human	Homo sapiens chromosome X multiple clones map q28, complete sequence
