qaccver	qlen	saccver	slen	evalue	score	bitscore	pident	ppos	length	gapopen	qstart	qend	sstart	send	sframe	staxid	ssciname	scomname	stitle
NP_116271.3-PNMA-1-318	399	LT740189.1	3987	0.0	1696	657	100.000	100.00	399	0	1	399	488	1684	2	1958742	Human ORFeome Gateway entry vector	Human ORFeome Gateway entry vector	Human ORFeome Gateway entry vector pENTR223-PNMA6C, complete sequence
NP_116271.3-PNMA-1-318	399	KJ895062.1	1329	0.0	1696	657	100.000	100.00	399	0	1	399	66	1262	3	32630	synthetic construct	synthetic construct	Synthetic construct Homo sapiens clone ccsbBroadEn_04456 PNMA6A gene, encodes complete protein
NP_116271.3-PNMA-1-318	399	AM393296.1	1239	0.0	1696	657	100.000	100.00	399	0	1	399	21	1217	3	32630	synthetic construct	synthetic construct	Synthetic construct Homo sapiens clone IMAGE:100002049 for hypothetical protein (PNMA6A gene)
NP_116271.3-PNMA-1-318	399	NM_032882.6	2238	0.0	1695	657	100.000	100.00	399	0	1	399	282	1478	3	9606	Homo sapiens	human	Homo sapiens PNMA family member 6A (PNMA6A), mRNA
NP_116271.3-PNMA-1-318	399	AB528211.1	1214	0.0	1695	657	100.000	100.00	399	0	1	399	10	1206	1	32630	synthetic construct	synthetic construct	Synthetic construct DNA, clone: pF1KE0130, Homo sapiens PNMA6B gene for paraneoplastic antigen like 6B, without stop codon, in Flexi system
NP_116271.3-PNMA-1-318	399	BC007631.1	2037	0.0	1695	657	100.000	100.00	399	0	1	399	54	1250	3	9606	Homo sapiens	human	Homo sapiens paraneoplastic antigen like 6A, mRNA (cDNA clone MGC:15827 IMAGE:3507248), complete cds
NP_116271.3-PNMA-1-318	399	AK289879.1	1734	0.0	1694	657	100.000	100.00	399	0	1	399	300	1496	3	9606	Homo sapiens	human	Homo sapiens cDNA FLJ77696 complete cds, highly similar to Homo sapiens paraneoplastic antigen like 6A (PNMA6A), mRNA
NP_116271.3-PNMA-1-318	399	AK055322.1	2209	0.0	1692	656	100.000	100.00	399	0	1	399	254	1450	2	9606	Homo sapiens	human	Homo sapiens cDNA FLJ30760 fis, clone FEBRA2000536, weakly similar to Homo sapiens paraneoplastic cancer-testis-brain antigen (MA5) mRNA
NP_116271.3-PNMA-1-318	399	NG_033733.2	2205	0.0	1691	655	100.000	100.00	399	0	1	399	750	1946	3	9606	Homo sapiens	human	Homo sapiens PNMA family member 6B (pseudogene) (PNMA6B) on chromosome X
NP_116271.3-PNMA-1-318	399	NG_016372.2	8791	0.0	1691	655	100.000	100.00	399	0	1	399	5592	6788	3	9606	Homo sapiens	human	Homo sapiens PNMA family member 6A (PNMA6A), RefSeqGene on chromosome X
NP_116271.3-PNMA-1-318	399	NG_016372.2	8791	1.01e-53	518	204	100.000	100.00	163	0	237	399	8789	8301	-3	9606	Homo sapiens	human	Homo sapiens PNMA family member 6A (PNMA6A), RefSeqGene on chromosome X
NP_116271.3-PNMA-1-318	399	AC234773.4	66069	0.0	1691	655	100.000	100.00	399	0	1	399	30415	31611	1	9606	Homo sapiens	human	Homo sapiens BAC clone RP11-76K17 from chromosome x, complete sequence
NP_116271.3-PNMA-1-318	399	AC234773.4	66069	0.0	1691	655	100.000	100.00	399	0	1	399	34320	33124	-1	9606	Homo sapiens	human	Homo sapiens BAC clone RP11-76K17 from chromosome x, complete sequence
NP_116271.3-PNMA-1-318	399	AC234773.4	66069	6.08e-77	692	271	46.221	65.70	344	4	1	333	14382	15404	3	9606	Homo sapiens	human	Homo sapiens BAC clone RP11-76K17 from chromosome x, complete sequence
NP_116271.3-PNMA-1-318	399	AC243374.4	43881	0.0	1691	655	100.000	100.00	399	0	1	399	18322	19518	1	9606	Homo sapiens	human	Homo sapiens BAC clone ABC8-2144340P16 from chromosome x, complete sequence
NP_116271.3-PNMA-1-318	399	AC243374.4	43881	0.0	1691	655	100.000	100.00	399	0	1	399	22227	21031	-1	9606	Homo sapiens	human	Homo sapiens BAC clone ABC8-2144340P16 from chromosome x, complete sequence
NP_116271.3-PNMA-1-318	399	AC243374.4	43881	6.83e-77	692	271	46.221	65.70	344	4	1	333	38249	37227	-2	9606	Homo sapiens	human	Homo sapiens BAC clone ABC8-2144340P16 from chromosome x, complete sequence
NP_116271.3-PNMA-1-318	399	AC229599.2	33426	0.0	1691	655	100.000	100.00	399	0	1	399	3679	4875	1	9606	Homo sapiens	human	Homo sapiens FOSMID clone ABC7-617122A1 from chromosome unknown, complete sequence
NP_116271.3-PNMA-1-318	399	AC229599.2	33426	0.0	1691	655	100.000	100.00	399	0	1	399	7584	6388	-1	9606	Homo sapiens	human	Homo sapiens FOSMID clone ABC7-617122A1 from chromosome unknown, complete sequence
NP_116271.3-PNMA-1-318	399	AC234234.3	40836	0.0	1691	655	100.000	100.00	399	0	1	399	38725	39921	1	9606	Homo sapiens	human	Homo sapiens FOSMID clone ABC12-46883100D12 from chromosome x, complete sequence
NP_116271.3-PNMA-1-318	399	AC152006.1	66067	0.0	1691	655	100.000	100.00	399	0	1	399	30414	31610	3	9606	Homo sapiens	human	Homo sapiens chromosome X clone RP11-76K17 map q28, complete sequence
NP_116271.3-PNMA-1-318	399	AC152006.1	66067	0.0	1691	655	100.000	100.00	399	0	1	399	34319	33123	-3	9606	Homo sapiens	human	Homo sapiens chromosome X clone RP11-76K17 map q28, complete sequence
