qaccver	qlen	saccver	slen	evalue	score	bitscore	pident	ppos	length	gapopen	qstart	qend	sstart	send	sframe	staxid	ssciname	scomname	stitle
NP_006020.4-PNMA-1-324	353	XM_003824149.3	2594	0.0	1793	695	100.000	100.00	353	0	1	353	738	1796	3	9597	Pan paniscus	pygmy chimpanzee	PREDICTED: Pan paniscus PNMA family member 1 (PNMA1), mRNA
NP_006020.4-PNMA-1-324	353	NM_001348394.1	2624	0.0	1793	695	100.000	100.00	353	0	1	353	757	1815	1	9598	Pan troglodytes	chimpanzee	Pan troglodytes PNMA family member 1 (PNMA1), mRNA
NP_006020.4-PNMA-1-324	353	XM_004055422.3	2773	0.0	1792	694	100.000	100.00	353	0	1	353	918	1976	3	9595	Gorilla gorilla gorilla	western lowland gorilla	PREDICTED: Gorilla gorilla gorilla PNMA family member 1 (PNMA1), mRNA
NP_006020.4-PNMA-1-324	353	NM_006029.5	2602	0.0	1792	694	100.000	100.00	353	0	1	353	746	1804	2	9606	Homo sapiens	human	Homo sapiens PNMA family member 1 (PNMA1), mRNA
NP_006020.4-PNMA-1-324	353	CP034492.1	88289540	0.0	1792	694	100.000	100.00	353	0	1	353	55180342	55179284	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 14
NP_006020.4-PNMA-1-324	353	CP034492.1	88289540	2.06e-111	945	368	55.866	71.51	358	6	1	353	74650587	74649538	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 14
NP_006020.4-PNMA-1-324	353	AK290980.1	1454	0.0	1792	694	100.000	100.00	353	0	1	353	124	1182	1	9606	Homo sapiens	human	Homo sapiens cDNA FLJ76042 complete cds, highly similar to Homo sapiens paraneoplastic antigen MA1 (PNMA1), mRNA
NP_006020.4-PNMA-1-324	353	AF320308.1	2134	0.0	1792	694	100.000	100.00	353	0	1	353	272	1330	2	9606	Homo sapiens	human	Homo sapiens paraneoplastic antigen (PNMA1) mRNA, complete cds
NP_006020.4-PNMA-1-324	353	AC006146.2	104148	0.0	1792	694	100.000	100.00	353	0	1	353	50677	51735	1	9606	Homo sapiens	human	Homo sapiens PAC clone RP4-693M11 from 14q24.3, complete sequence
NP_006020.4-PNMA-1-324	353	KJ892723.1	1191	0.0	1790	694	100.000	100.00	353	0	1	353	66	1124	3	32630	synthetic construct	synthetic construct	Synthetic construct Homo sapiens clone ccsbBroadEn_02117 PNMA1 gene, encodes complete protein
NP_006020.4-PNMA-1-324	353	LT741096.1	3849	0.0	1789	693	100.000	100.00	353	0	1	353	488	1546	2	1958742	Human ORFeome Gateway entry vector	Human ORFeome Gateway entry vector	Human ORFeome Gateway entry vector pENTR223-PNMA1, complete sequence
NP_006020.4-PNMA-1-324	353	XM_002824924.3	2612	0.0	1788	693	100.000	100.00	353	0	1	353	771	1829	3	9601	Pongo abelii	Sumatran orangutan	PREDICTED: Pongo abelii PNMA family member 1 (PNMA1), mRNA
NP_006020.4-PNMA-1-324	353	BC014926.2	2532	0.0	1788	693	99.717	99.72	353	0	1	353	1876	818	-3	9606	Homo sapiens	human	Homo sapiens cDNA clone IMAGE:3915661
NP_006020.4-PNMA-1-324	353	AF037364.3	2530	0.0	1787	692	99.717	99.72	353	0	1	353	665	1723	2	9606	Homo sapiens	human	Homo sapiens paraneoplastic neuronal antigen MA1 (MA1) mRNA, complete cds
NP_006020.4-PNMA-1-324	353	BC039577.1	1961	0.0	1787	692	100.000	100.00	353	0	1	353	90	1148	3	9606	Homo sapiens	human	Homo sapiens paraneoplastic antigen MA1, mRNA (cDNA clone MGC:48703 IMAGE:4431875), complete cds
NP_006020.4-PNMA-1-324	353	HQ448014.1	1161	0.0	1785	692	100.000	100.00	353	0	1	353	51	1109	3	32630	synthetic construct	synthetic construct	Synthetic construct Homo sapiens clone IMAGE:100071387; CCSB010320_04 paraneoplastic antigen MA1 (PNMA1) gene, encodes complete protein
NP_006020.4-PNMA-1-324	353	XM_032135065.1	2595	0.0	1784	691	99.717	99.72	353	0	1	353	739	1797	1	81572	Hylobates moloch	silvery gibbon	PREDICTED: Hylobates moloch PNMA family member 1 (PNMA1), mRNA
NP_006020.4-PNMA-1-324	353	XM_033187507.1	2761	0.0	1781	690	99.717	99.72	353	0	1	353	906	1964	3	54180	Trachypithecus francoisi	Francois's langur	PREDICTED: Trachypithecus francoisi PNMA family member 1 (PNMA1), mRNA
NP_006020.4-PNMA-1-324	353	XM_023183503.3	3129	0.0	1781	690	99.717	99.72	353	0	1	353	1276	2334	1	591936	Piliocolobus tephrosceles	Ugandan red Colobus	PREDICTED: Piliocolobus tephrosceles PNMA family member 1 (PNMA1), mRNA
NP_006020.4-PNMA-1-324	353	XM_003902029.5	2790	0.0	1781	690	99.717	99.72	353	0	1	353	937	1995	1	9555	Papio anubis	olive baboon	PREDICTED: Papio anubis PNMA family member 1 (PNMA1), mRNA
NP_006020.4-PNMA-1-324	353	XM_010382609.2	2614	0.0	1781	690	99.717	99.72	353	0	1	353	756	1814	3	61622	Rhinopithecus roxellana	golden snub-nosed monkey	PREDICTED: Rhinopithecus roxellana PNMA family member 1 (PNMA1), mRNA
NP_006020.4-PNMA-1-324	353	XM_025391413.1	2655	0.0	1781	690	99.717	99.72	353	0	1	353	805	1863	1	9565	Theropithecus gelada	gelada	PREDICTED: Theropithecus gelada PNMA family member 1 (PNMA1), transcript variant X1, mRNA
