qaccver	qlen	saccver	slen	evalue	score	bitscore	pident	ppos	length	gapopen	qstart	qend	sstart	send	sframe	staxid	ssciname	scomname	stitle
NP_055883.2-DUF4939-77-158	708	XM_032761022.1	6648	0.0	3038	1174	99.718	99.86	708	0	1	708	507	2630	3	81572	Hylobates moloch	silvery gibbon	PREDICTED: Hylobates moloch paternally expressed 10 (PEG10), mRNA
NP_055883.2-DUF4939-77-158	708	XM_017854972.1	6230	0.0	3030	1171	99.435	99.72	708	0	1	708	79	2202	1	61621	Rhinopithecus bieti	black snub-nosed monkey	PREDICTED: Rhinopithecus bieti paternally expressed 10 (PEG10), mRNA
NP_055883.2-DUF4939-77-158	708	XM_010389513.2	6587	0.0	3028	1170	99.435	99.72	708	0	1	708	435	2558	3	61622	Rhinopithecus roxellana	golden snub-nosed monkey	PREDICTED: Rhinopithecus roxellana paternally expressed 10 (PEG10), mRNA
NP_055883.2-DUF4939-77-158	708	XM_033192943.1	6657	0.0	3026	1170	99.435	99.72	708	0	1	708	514	2637	1	54180	Trachypithecus francoisi	Francois's langur	PREDICTED: Trachypithecus francoisi paternally expressed 10 (PEG10), mRNA
NP_055883.2-DUF4939-77-158	708	XM_023226646.2	6320	0.0	3025	1169	99.294	99.72	708	0	1	708	220	2343	1	591936	Piliocolobus tephrosceles	Ugandan red Colobus	PREDICTED: Piliocolobus tephrosceles paternally expressed 10 (PEG10), mRNA
NP_055883.2-DUF4939-77-158	708	XM_011955091.1	6644	0.0	3023	1169	99.153	99.44	708	0	1	708	507	2630	3	336983	Colobus angolensis palliatus	Colobus angolensis palliatus	PREDICTED: Colobus angolensis palliatus paternally expressed 10 (PEG10), mRNA
NP_055883.2-DUF4939-77-158	708	XM_025378765.1	6640	0.0	3019	1167	99.011	99.58	708	0	1	708	507	2630	3	9565	Theropithecus gelada	gelada	PREDICTED: Theropithecus gelada paternally expressed 10 (PEG10), mRNA
NP_055883.2-DUF4939-77-158	708	XM_012073907.1	6630	0.0	3019	1167	99.011	99.58	708	0	1	708	502	2625	1	9531	Cercocebus atys	sooty mangabey	PREDICTED: Cercocebus atys paternally expressed 10 (PEG10), mRNA
NP_055883.2-DUF4939-77-158	708	XM_011974680.1	6640	0.0	3016	1166	98.870	99.58	708	0	1	708	507	2630	3	9568	Mandrillus leucophaeus	drill	PREDICTED: Mandrillus leucophaeus paternally expressed 10 (PEG10), mRNA
NP_055883.2-DUF4939-77-158	708	XM_011730865.1	6638	0.0	3014	1165	98.588	99.58	708	0	1	708	502	2625	1	9545	Macaca nemestrina	pig-tailed macaque	PREDICTED: Macaca nemestrina paternally expressed 10 (PEG10), mRNA
NP_055883.2-DUF4939-77-158	708	XM_032252924.1	6614	0.0	3002	1160	98.305	99.29	708	0	1	708	502	2625	1	9515	Sapajus apella	Tufted capuchin	PREDICTED: Sapajus apella paternally expressed 10 (PEG10), mRNA
NP_055883.2-DUF4939-77-158	708	XM_017525132.2	6621	0.0	3000	1160	98.023	99.15	708	0	1	708	503	2626	2	2715852	Cebus imitator	Panamanian white-faced capuchin	PREDICTED: Cebus imitator paternally expressed 10 (PEG10), mRNA
NP_055883.2-DUF4939-77-158	708	XM_012450789.1	6629	0.0	2994	1157	98.164	99.44	708	0	1	708	507	2630	3	37293	Aotus nancymaae	Ma's night monkey	PREDICTED: Aotus nancymaae paternally expressed 10 (PEG10), mRNA
NP_055883.2-DUF4939-77-158	708	XM_027955455.1	2340	0.0	2950	1140	94.853	98.24	680	0	1	680	214	2253	1	93162	Marmota flaviventris	yellow-bellied marmot	PREDICTED: Marmota flaviventris paternally expressed 10 (Peg10), mRNA
NP_055883.2-DUF4939-77-158	708	XM_015488226.1	3125	0.0	2950	1140	94.853	98.24	680	0	1	680	211	2250	1	9994	Marmota marmota marmota	Alpine marmot	PREDICTED: Marmota marmota marmota paternally expressed 10 (Peg10), mRNA
NP_055883.2-DUF4939-77-158	708	XM_026391561.1	3143	0.0	2944	1138	94.706	98.09	680	0	1	680	419	2458	2	9999	Urocitellus parryii	Arctic ground squirrel	PREDICTED: Urocitellus parryii paternally expressed 10 (Peg10), mRNA
NP_055883.2-DUF4939-77-158	708	XM_008571722.1	5175	0.0	2944	1138	94.706	97.06	680	0	1	680	454	2493	1	482537	Galeopterus variegatus	Sunda flying lemur	PREDICTED: Galeopterus variegatus paternally expressed 10 (PEG10), mRNA
NP_055883.2-DUF4939-77-158	708	XM_029929240.1	6610	0.0	2938	1136	94.118	96.47	680	1	1	680	505	2541	1	37032	Suricata suricatta	meerkat	PREDICTED: Suricata suricatta paternally expressed 10 (PEG10), mRNA
NP_055883.2-DUF4939-77-158	708	XM_032402119.1	8378	0.0	2934	1134	93.971	96.18	680	1	1	680	2142	4178	3	9720	Phoca vitulina	harbor seal	PREDICTED: Phoca vitulina paternally expressed 10 (PEG10), mRNA
NP_055883.2-DUF4939-77-158	708	XM_019798582.2	5500	0.0	2932	1134	93.971	96.18	680	1	1	680	506	2542	2	9646	Ailuropoda melanoleuca	giant panda	PREDICTED: Ailuropoda melanoleuca paternally expressed 10 (PEG10), mRNA
