qaccver	qlen	saccver	slen	evalue	score	bitscore	pident	ppos	length	gapopen	qstart	qend	sstart	send	sframe	staxid	ssciname	scomname	stitle
NP_114429.2-PNMA-2-80	538	EU831718.1	1660	0.0	2158	835	100.000	100.00	513	0	1	513	23	1561	2	32630	synthetic construct	synthetic construct	Synthetic construct Homo sapiens clone HAIB:100066747; DKFZo003E0720 coiled-coil domain containing 8 protein (CCDC8) gene, encodes complete protein
NP_114429.2-PNMA-2-80	538	JN703457.1	2771	0.0	2142	829	100.000	100.00	513	0	1	513	775	2313	1	9606	Homo sapiens	human	Homo sapiens p90 mRNA, complete cds
NP_114429.2-PNMA-2-80	538	BC025243.1	2716	0.0	2142	829	100.000	100.00	513	0	1	513	224	1762	2	9606	Homo sapiens	human	Homo sapiens coiled-coil domain containing 8, mRNA (cDNA clone MGC:39101 IMAGE:4553965), complete cds
NP_114429.2-PNMA-2-80	538	AL136609.1	2775	0.0	2142	829	100.000	100.00	513	0	1	513	779	2317	2	9606	Homo sapiens	human	Homo sapiens mRNA; cDNA DKFZp564K0322 (from clone DKFZp564K0322)
NP_114429.2-PNMA-2-80	538	CP034497.1	64242768	0.0	2141	829	100.000	100.00	513	0	1	513	46856067	46854529	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
NP_114429.2-PNMA-2-80	538	CP034497.1	64242768	2.98e-08	169	69.7	45.763	76.27	59	0	1	59	46871406	46871230	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
NP_114429.2-PNMA-2-80	538	CP034497.1	64242768	3.15e-07	161	66.6	45.312	70.31	64	0	1	64	46914085	46913894	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
NP_114429.2-PNMA-2-80	538	NM_032040.5	3236	0.0	2141	829	100.000	100.00	513	0	1	513	755	2293	2	9606	Homo sapiens	human	Homo sapiens coiled-coil domain containing 8 (CCDC8), mRNA
NP_114429.2-PNMA-2-80	538	NG_031956.1	10334	0.0	2141	829	100.000	100.00	513	0	1	513	5853	7391	3	9606	Homo sapiens	human	Homo sapiens coiled-coil domain containing 8 (CCDC8), RefSeqGene on chromosome 19
NP_114429.2-PNMA-2-80	538	AC024584.5	39200	0.0	2141	829	100.000	100.00	513	0	1	513	23424	24962	3	9606	Homo sapiens	human	Homo sapiens chromosome 19 clone LLNLF-187D8, complete sequence
NP_114429.2-PNMA-2-80	538	AC024584.5	39200	2.92e-08	169	69.7	45.763	76.27	59	0	1	59	8085	8261	3	9606	Homo sapiens	human	Homo sapiens chromosome 19 clone LLNLF-187D8, complete sequence
NP_114429.2-PNMA-2-80	538	KT894208.1	1678	0.0	2140	828	99.805	100.00	512	0	1	512	9	1544	3	9606	Homo sapiens	human	Homo sapiens coiled-coil domain containing protein 8 (CCDC8) mRNA, complete cds
NP_114429.2-PNMA-2-80	538	CP034522.1	64242768	0.0	2138	828	99.805	100.00	513	0	1	513	46856067	46854529	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
NP_114429.2-PNMA-2-80	538	CP034522.1	64242768	2.66e-08	170	70.1	45.763	76.27	59	0	1	59	46871406	46871230	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
NP_114429.2-PNMA-2-80	538	CP034522.1	64242768	3.44e-07	161	66.6	45.312	70.31	64	0	1	64	46914085	46913894	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
