qaccver	qlen	saccver	slen	evalue	score	bitscore	pident	ppos	length	gapopen	qstart	qend	sstart	send	sframe	staxid	ssciname	scomname	stitle
XP_011529314.1-PNMA-12-212	403	NM_001143978.3	2940	0.0	2054	795	100.000	100.00	403	0	1	403	1210	2418	1	9606	Homo sapiens	human	Homo sapiens zinc finger CCHC-type containing 18 (ZCCHC18), transcript variant 1, mRNA
XP_011529314.1-PNMA-12-212	403	AC277893.1	203762	0.0	2054	795	100.000	100.00	403	0	1	403	28917	27709	-3	9606	Homo sapiens	human	Homo sapiens chromosome X clone CH17-114M3, complete sequence
XP_011529314.1-PNMA-12-212	403	XM_011531012.3	8533	0.0	2054	795	100.000	100.00	403	0	1	403	1315	2523	1	9606	Homo sapiens	human	PREDICTED: Homo sapiens zinc finger CCHC-type containing 18 (ZCCHC18), transcript variant X1, mRNA
XP_011529314.1-PNMA-12-212	403	AC234783.5	189675	0.0	2054	795	100.000	100.00	403	0	1	403	21379	20171	-3	9606	Homo sapiens	human	Homo sapiens BAC clone RP11-722G7 from chromosome x, complete sequence
XP_011529314.1-PNMA-12-212	403	Z82254.1	38540	0.0	2054	795	100.000	100.00	403	0	1	403	30194	31402	2	9606	Homo sapiens	human	Human DNA sequence from clone LL0XNC01-46H11 on chromosome X Contains the 3' end of the gene for a novel protein (LOC170242), a novel gene and a CpG island, complete sequence
XP_011529314.1-PNMA-12-212	403	XM_019019676.2	2710	0.0	2036	788	99.504	99.50	403	0	1	403	975	2183	3	9595	Gorilla gorilla gorilla	western lowland gorilla	PREDICTED: Gorilla gorilla gorilla zinc finger CCHC-type containing 18 (ZCCHC18), transcript variant X2, mRNA
XP_011529314.1-PNMA-12-212	403	XM_019019675.2	2295	0.0	2036	788	99.504	99.50	403	0	1	403	560	1768	2	9595	Gorilla gorilla gorilla	western lowland gorilla	PREDICTED: Gorilla gorilla gorilla zinc finger CCHC-type containing 18 (ZCCHC18), transcript variant X1, mRNA
XP_011529314.1-PNMA-12-212	403	XM_024353196.1	3124	0.0	2012	779	98.511	98.76	403	0	1	403	1389	2597	3	9598	Pan troglodytes	chimpanzee	PREDICTED: Pan troglodytes zinc finger CCHC-type containing 18 (ZCCHC18), mRNA
XP_011529314.1-PNMA-12-212	403	XM_008973067.3	2799	0.0	2010	778	98.263	98.51	403	0	1	403	1064	2272	2	9597	Pan paniscus	pygmy chimpanzee	PREDICTED: Pan paniscus zinc finger CCHC-type containing 18 (ZCCHC18), mRNA
XP_011529314.1-PNMA-12-212	403	XM_009235121.2	1731	0.0	1981	767	97.022	98.26	403	0	1	403	1	1209	1	9601	Pongo abelii	Sumatran orangutan	PREDICTED: Pongo abelii zinc finger CCHC-type containing 18 (ZCCHC18), mRNA
