qaccver	qlen	saccver	slen	evalue	score	bitscore	pident	ppos	length	gapopen	qstart	qend	sstart	send	sframe	staxid	ssciname	scomname	stitle
NP_001269464.1-PNMA-1-326	455	NM_001282535.2	3561	0.0	2024	784	100.000	100.00	455	0	1	455	276	1640	3	9606	Homo sapiens	human	Homo sapiens PNMA family member 3 (PNMA3), transcript variant 2, mRNA
NP_001269464.1-PNMA-1-326	455	AL136878.1	3534	0.0	2024	784	100.000	100.00	455	0	1	455	229	1593	1	9606	Homo sapiens	human	Homo sapiens mRNA; cDNA DKFZp434K225 (from clone DKFZp434K225)
NP_001269464.1-PNMA-1-326	455	XM_011961107.1	3635	0.0	2012	779	98.901	99.56	455	0	1	455	343	1707	1	336983	Colobus angolensis palliatus	Colobus angolensis palliatus	PREDICTED: Colobus angolensis palliatus paraneoplastic Ma antigen 3 (PNMA3), transcript variant X2, mRNA
NP_001269464.1-PNMA-1-326	455	XM_023202105.2	3570	0.0	2006	777	98.901	99.78	455	0	1	455	283	1647	1	591936	Piliocolobus tephrosceles	Ugandan red Colobus	PREDICTED: Piliocolobus tephrosceles paraneoplastic antigen Ma3 (LOC111535871), transcript variant X2, mRNA
NP_001269464.1-PNMA-1-326	455	XM_010378250.2	3564	0.0	2000	775	99.121	99.78	455	0	1	455	283	1647	1	61622	Rhinopithecus roxellana	golden snub-nosed monkey	PREDICTED: Rhinopithecus roxellana PNMA family member 3 (PNMA3), transcript variant X2, mRNA
NP_001269464.1-PNMA-1-326	455	XM_037989295.1	3572	0.0	1986	769	98.242	99.56	455	0	1	455	284	1648	2	60711	Chlorocebus sabaeus	green monkey	PREDICTED: Chlorocebus sabaeus PNMA family member 3 (PNMA3), transcript variant X3, mRNA
NP_001269464.1-PNMA-1-326	455	BC105098.1	1432	0.0	1942	752	99.093	99.55	441	0	1	441	21	1343	3	9606	Homo sapiens	human	Homo sapiens paraneoplastic antigen MA3, mRNA (cDNA clone MGC:132758 IMAGE:8144101), complete cds
NP_001269464.1-PNMA-1-326	455	AC216924.3	39403	0.0	1941	752	98.866	99.32	441	0	1	441	19132	17810	-1	9606	Homo sapiens	human	Homo sapiens FOSMID clone ABC13-48717000A20 from chromosome x, complete sequence
NP_001269464.1-PNMA-1-326	455	AC216924.3	39403	1.89e-66	619	243	44.152	63.45	342	2	1	341	3100	2102	-1	9606	Homo sapiens	human	Homo sapiens FOSMID clone ABC13-48717000A20 from chromosome x, complete sequence
NP_001269464.1-PNMA-1-326	455	NM_013364.6	3682	0.0	1939	751	99.093	99.55	441	0	1	441	276	1598	3	9606	Homo sapiens	human	Homo sapiens PNMA family member 3 (PNMA3), transcript variant 1, mRNA
NP_001269464.1-PNMA-1-326	455	XR_938508.3	3168	0.0	1939	751	99.093	99.55	441	0	1	441	274	1596	1	9606	Homo sapiens	human	PREDICTED: Homo sapiens PNMA family member 3 (PNMA3), transcript variant X1, misc_RNA
NP_001269464.1-PNMA-1-326	455	NG_013256.2	11055	0.0	1939	751	99.093	99.55	441	0	1	441	5650	6972	1	9606	Homo sapiens	human	Homo sapiens PNMA family member 3 (PNMA3), RefSeqGene on chromosome X
NP_001269464.1-PNMA-1-326	455	AC243428.4	43028	0.0	1939	751	99.093	99.55	441	0	1	441	26531	27853	2	9606	Homo sapiens	human	Homo sapiens BAC clone ABC8-41064400D7 from chromosome x, complete sequence
NP_001269464.1-PNMA-1-326	455	AC243428.4	43028	4.67e-28	326	130	41.420	57.99	169	1	1	169	42538	43017	1	9606	Homo sapiens	human	Homo sapiens BAC clone ABC8-41064400D7 from chromosome x, complete sequence
NP_001269464.1-PNMA-1-326	455	AC243374.4	43881	0.0	1939	751	99.093	99.55	441	0	1	441	38249	36927	-2	9606	Homo sapiens	human	Homo sapiens BAC clone ABC8-2144340P16 from chromosome x, complete sequence
NP_001269464.1-PNMA-1-326	455	AC243374.4	43881	6.68e-65	608	238	43.860	62.87	342	2	1	341	18322	19320	1	9606	Homo sapiens	human	Homo sapiens BAC clone ABC8-2144340P16 from chromosome x, complete sequence
NP_001269464.1-PNMA-1-326	455	AC243374.4	43881	6.68e-65	608	238	43.860	62.87	342	2	1	341	22227	21229	-1	9606	Homo sapiens	human	Homo sapiens BAC clone ABC8-2144340P16 from chromosome x, complete sequence
NP_001269464.1-PNMA-1-326	455	AF083116.1	2248	0.0	1939	751	99.093	99.55	441	0	1	441	28	1350	1	9606	Homo sapiens	human	Homo sapiens paraneoplastic neuronal antigen MA3 (MA3) mRNA, complete cds
NP_001269464.1-PNMA-1-326	455	XM_004065064.2	3764	0.0	1935	749	98.866	99.32	441	0	1	441	361	1683	1	9595	Gorilla gorilla gorilla	western lowland gorilla	PREDICTED: Gorilla gorilla gorilla PNMA family member 3 (PNMA3), mRNA
NP_001269464.1-PNMA-1-326	455	AC234773.4	66069	0.0	1935	749	98.866	99.32	441	0	1	441	14382	15704	3	9606	Homo sapiens	human	Homo sapiens BAC clone RP11-76K17 from chromosome x, complete sequence
NP_001269464.1-PNMA-1-326	455	AC234773.4	66069	6.73e-65	608	238	43.860	62.87	342	2	1	341	30415	31413	1	9606	Homo sapiens	human	Homo sapiens BAC clone RP11-76K17 from chromosome x, complete sequence
NP_001269464.1-PNMA-1-326	455	AC234773.4	66069	6.73e-65	608	238	43.860	62.87	342	2	1	341	34320	33322	-1	9606	Homo sapiens	human	Homo sapiens BAC clone RP11-76K17 from chromosome x, complete sequence
NP_001269464.1-PNMA-1-326	455	AC152006.1	66067	0.0	1935	749	98.866	99.32	441	0	1	441	14381	15703	2	9606	Homo sapiens	human	Homo sapiens chromosome X clone RP11-76K17 map q28, complete sequence
NP_001269464.1-PNMA-1-326	455	AC152006.1	66067	6.73e-65	608	238	43.860	62.87	342	2	1	341	30414	31412	3	9606	Homo sapiens	human	Homo sapiens chromosome X clone RP11-76K17 map q28, complete sequence
NP_001269464.1-PNMA-1-326	455	AC152006.1	66067	6.73e-65	608	238	43.860	62.87	342	2	1	341	34319	33321	-3	9606	Homo sapiens	human	Homo sapiens chromosome X clone RP11-76K17 map q28, complete sequence
NP_001269464.1-PNMA-1-326	455	XM_034950486.1	3670	0.0	1933	749	98.866	99.32	441	0	1	441	268	1590	1	9597	Pan paniscus	pygmy chimpanzee	PREDICTED: Pan paniscus PNMA family member 3 (PNMA3), mRNA
NP_001269464.1-PNMA-1-326	455	XM_016944490.1	3737	0.0	1933	749	98.866	99.32	441	0	1	441	335	1657	2	9598	Pan troglodytes	chimpanzee	PREDICTED: Pan troglodytes PNMA family member 3 (PNMA3), mRNA
NP_001269464.1-PNMA-1-326	455	AC280512.1	187594	0.0	1933	749	98.866	99.32	441	0	1	441	70386	69064	-2	9598	Pan troglodytes	chimpanzee	Pan troglodytes BAC CH251-542E16 from chromosome, complete sequence
