qaccver	qlen	saccver	slen	evalue	score	bitscore	pident	ppos	length	gapopen	qstart	qend	sstart	send	sframe	staxid	ssciname	scomname	stitle
NP_001096619.1-PNMA-5-363	378	AM392763.1	1176	0.0	1701	659	100.000	100.00	378	0	1	378	21	1154	3	32630	synthetic construct	synthetic construct	Synthetic construct Homo sapiens clone IMAGE:100001825 for hypothetical protein (FLJ10781 gene)
NP_001096619.1-PNMA-5-363	378	NM_001103149.2	3479	0.0	1699	659	100.000	100.00	378	0	1	378	307	1440	1	9606	Homo sapiens	human	Homo sapiens PNMA family member 8A (PNMA8A), transcript variant 2, mRNA
NP_001096619.1-PNMA-5-363	378	AL834344.1	3347	0.0	1699	659	100.000	100.00	378	0	1	378	151	1284	1	9606	Homo sapiens	human	Homo sapiens mRNA; cDNA DKFZp761J1115 (from clone DKFZp761J1115); complete cds
NP_001096619.1-PNMA-5-363	378	EU832298.1	1168	0.0	1687	654	100.000	100.00	375	0	4	378	20	1144	2	32630	synthetic construct	synthetic construct	Synthetic construct Homo sapiens clone HAIB:100067327; DKFZo008C0127 PNMA-like 1 protein (PNMAL1) gene, encodes complete protein
NP_001096619.1-PNMA-5-363	378	EU832382.1	1168	0.0	1682	652	100.000	100.00	375	0	4	378	20	1144	2	32630	synthetic construct	synthetic construct	Synthetic construct Homo sapiens clone HAIB:100067411; DKFZo004C0128 PNMA-like 1 protein (PNMAL1) gene, encodes complete protein
NP_001096619.1-PNMA-5-363	378	XM_009435863.3	3434	0.0	1678	650	98.677	99.47	378	0	1	378	257	1390	2	9598	Pan troglodytes	chimpanzee	PREDICTED: Pan troglodytes PNMA family member 8A (PNMA8A), mRNA
NP_001096619.1-PNMA-5-363	378	XM_024236286.1	3487	0.0	1653	641	96.825	98.94	378	0	1	378	307	1440	1	9601	Pongo abelii	Sumatran orangutan	PREDICTED: Pongo abelii PNMA family member 8A (PNMA8A), transcript variant X4, mRNA
NP_001096619.1-PNMA-5-363	378	AM393060.1	1365	0.0	1638	635	100.000	100.00	366	0	1	366	24	1121	3	32630	synthetic construct	synthetic construct	Synthetic construct Homo sapiens clone IMAGE:100002757 for hypothetical protein (FLJ10781 gene)
NP_001096619.1-PNMA-5-363	378	AM393231.1	1365	0.0	1637	635	100.000	100.00	366	0	1	366	24	1121	3	32630	synthetic construct	synthetic construct	Synthetic construct Homo sapiens clone IMAGE:100003014 for hypothetical protein (FLJ10781 gene)
NP_001096619.1-PNMA-5-363	378	AM393371.1	1365	0.0	1635	634	99.727	99.73	366	0	1	366	24	1121	3	32630	synthetic construct	synthetic construct	Synthetic construct Homo sapiens clone IMAGE:100002756 for hypothetical protein (FLJ10781 gene)
NP_001096619.1-PNMA-5-363	378	NM_018215.4	3684	0.0	1633	633	100.000	100.00	366	0	1	366	307	1404	1	9606	Homo sapiens	human	Homo sapiens PNMA family member 8A (PNMA8A), transcript variant 1, mRNA
NP_001096619.1-PNMA-5-363	378	XM_011527067.2	3770	0.0	1633	633	100.000	100.00	366	0	1	366	321	1418	3	9606	Homo sapiens	human	PREDICTED: Homo sapiens PNMA family member 8A (PNMA8A), transcript variant X1, mRNA
NP_001096619.1-PNMA-5-363	378	BC051688.1	3668	0.0	1633	633	100.000	100.00	366	0	1	366	264	1361	3	9606	Homo sapiens	human	Homo sapiens PNMA-like 1, mRNA (cDNA clone MGC:51034 IMAGE:5295669), complete cds
NP_001096619.1-PNMA-5-363	378	AB528135.1	1334	0.0	1631	632	99.727	99.73	366	0	1	366	10	1107	1	32630	synthetic construct	synthetic construct	Synthetic construct DNA, clone: pF1KE0471, Homo sapiens PNMAL1 gene for PNMA-like 1, without stop codon, in Flexi system
NP_001096619.1-PNMA-5-363	378	CP034497.1	64242768	0.0	1629	632	100.000	100.00	366	0	1	366	46914292	46913195	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
NP_001096619.1-PNMA-5-363	378	CP034497.1	64242768	7.30e-28	320	127	47.967	66.67	123	0	7	129	46871595	46871227	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
NP_001096619.1-PNMA-5-363	378	CP034497.1	64242768	2.08e-25	301	120	48.718	65.81	117	0	4	120	46938725	46938375	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
NP_001096619.1-PNMA-5-363	378	CP034497.1	64242768	3.44e-14	211	85.9	39.048	60.00	105	0	14	118	46976954	46977268	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
NP_001096619.1-PNMA-5-363	378	CP034497.1	64242768	3.44e-14	49	23.5	69.231	92.31	13	0	4	16	46976923	46976961	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
NP_001096619.1-PNMA-5-363	378	CP034497.1	64242768	7.22e-14	211	85.9	37.143	64.76	105	1	25	129	46856199	46855888	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
NP_001096619.1-PNMA-5-363	378	AP023479.1	59105444	0.0	1629	632	100.000	100.00	366	0	1	366	46634140	46633043	-2	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 19, nearly complete genome
NP_001096619.1-PNMA-5-363	378	AP023479.1	59105444	7.30e-28	320	127	47.967	66.67	123	0	7	129	46593212	46592844	-1	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 19, nearly complete genome
NP_001096619.1-PNMA-5-363	378	AP023479.1	59105444	2.08e-25	301	120	48.718	65.81	117	0	4	120	46658585	46658235	-1	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 19, nearly complete genome
NP_001096619.1-PNMA-5-363	378	AP023479.1	59105444	3.44e-14	211	85.9	39.048	60.00	105	0	14	118	46696759	46697073	1	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 19, nearly complete genome
NP_001096619.1-PNMA-5-363	378	AP023479.1	59105444	3.44e-14	49	23.5	69.231	92.31	13	0	4	16	46696728	46696766	3	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 19, nearly complete genome
NP_001096619.1-PNMA-5-363	378	AP023479.1	59105444	7.22e-14	211	85.9	37.143	64.76	105	1	25	129	46577820	46577509	-3	9606	Homo sapiens	human	Homo sapiens DNA, chromosome 19, nearly complete genome
NP_001096619.1-PNMA-5-363	378	AC011484.7	112351	0.0	1629	632	100.000	100.00	366	0	1	366	53396	52299	-3	9606	Homo sapiens	human	Homo sapiens chromosome 19 clone CTB-158D10, complete sequence
NP_001096619.1-PNMA-5-363	378	AC011484.7	112351	6.65e-28	320	127	47.967	66.67	123	0	7	129	10699	10331	-1	9606	Homo sapiens	human	Homo sapiens chromosome 19 clone CTB-158D10, complete sequence
NP_001096619.1-PNMA-5-363	378	AC011484.7	112351	2.07e-25	301	120	48.718	65.81	117	0	4	120	77829	77479	-2	9606	Homo sapiens	human	Homo sapiens chromosome 19 clone CTB-158D10, complete sequence
NP_001096619.1-PNMA-5-363	378	BC032508.1	3715	0.0	1627	631	99.727	99.73	366	0	1	366	285	1382	3	9606	Homo sapiens	human	Homo sapiens PNMA-like 1, mRNA (cDNA clone MGC:45422 IMAGE:5246377), complete cds
NP_001096619.1-PNMA-5-363	378	CP034522.1	64242768	0.0	1625	630	99.727	99.73	366	0	1	366	46914292	46913195	-3	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
NP_001096619.1-PNMA-5-363	378	CP034522.1	64242768	1.52e-27	317	126	47.154	66.67	123	0	7	129	46871595	46871227	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
NP_001096619.1-PNMA-5-363	378	CP034522.1	64242768	2.08e-25	301	120	48.718	65.81	117	0	4	120	46938725	46938375	-2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
NP_001096619.1-PNMA-5-363	378	CP034522.1	64242768	3.58e-14	211	85.9	39.048	60.00	105	0	14	118	46976954	46977268	2	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
NP_001096619.1-PNMA-5-363	378	CP034522.1	64242768	3.58e-14	49	23.5	69.231	92.31	13	0	4	16	46976923	46976961	1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
NP_001096619.1-PNMA-5-363	378	CP034522.1	64242768	7.22e-14	211	85.9	37.143	64.76	105	1	25	129	46856199	46855888	-1	111789	eukaryotic synthetic construct	eukaryotic synthetic construct	Eukaryotic synthetic construct chromosome 19
NP_001096619.1-PNMA-5-363	378	XM_011962959.1	3556	0.0	1623	629	95.503	97.35	378	1	1	378	310	1437	1	336983	Colobus angolensis palliatus	Colobus angolensis palliatus	PREDICTED: Colobus angolensis palliatus paraneoplastic Ma antigen family-like 1 (PNMAL1), transcript variant X2, mRNA
NP_001096619.1-PNMA-5-363	378	XM_025369264.1	3537	0.0	1620	628	94.709	96.83	378	1	1	378	310	1437	1	9565	Theropithecus gelada	gelada	PREDICTED: Theropithecus gelada PNMA family member 8A (PNMA8A), transcript variant X3, mRNA
NP_001096619.1-PNMA-5-363	378	XM_003817490.2	3683	0.0	1613	625	98.634	99.45	366	0	1	366	302	1399	2	9597	Pan paniscus	pygmy chimpanzee	PREDICTED: Pan paniscus PNMA family member 8A (PNMA8A), mRNA
NP_001096619.1-PNMA-5-363	378	CR860417.1	2685	0.0	1596	619	96.995	99.18	366	0	1	366	217	1314	1	9601	Pongo abelii	Sumatran orangutan	Pongo abelii mRNA; cDNA DKFZp459P171 (from clone DKFZp459P171)
NP_001096619.1-PNMA-5-363	378	NM_001131869.1	3756	0.0	1589	616	96.721	98.91	366	0	1	366	307	1404	1	9601	Pongo abelii	Sumatran orangutan	Pongo abelii PNMA family member 8A (PNMA8A), mRNA
NP_001096619.1-PNMA-5-363	378	XM_024236285.1	3724	0.0	1588	616	96.721	98.91	366	0	1	366	280	1377	1	9601	Pongo abelii	Sumatran orangutan	PREDICTED: Pongo abelii PNMA family member 8A (PNMA8A), transcript variant X3, mRNA
NP_001096619.1-PNMA-5-363	378	XM_024236284.1	3686	0.0	1588	616	96.721	98.91	366	0	1	366	146	1243	2	9601	Pongo abelii	Sumatran orangutan	PREDICTED: Pongo abelii PNMA family member 8A (PNMA8A), transcript variant X2, mRNA
